img_id,ty,mod,orig_id,sdir_id,coord_z,coord_y,coord_x
rem_325,rem,pix2pix,LIDC-IDRI-0510,30017,217,272,433
rem_334,rem,pix2pix,LIDC-IDRI-0525,2016,100,288,131
rem_342,rem,pix2pix,LIDC-IDRI-0543,30006,97,311,413
rem_350,rem,pix2pix,LIDC-IDRI-0579,3000293,64,248,407
rem_351,rem,pix2pix,LIDC-IDRI-0583,30077,78,373,400
rem_358,rem,pix2pix,LIDC-IDRI-0601,30047,211,272,315
rem_359,rem,pix2pix,LIDC-IDRI-0606,3617,224,298,187
rem_364,rem,pix2pix,LIDC-IDRI-0614,30983,167,175,374
rem_365,rem,pix2pix,LIDC-IDRI-0617,30081,139,254,113
rem_374,rem,pix2pix,LIDC-IDRI-0648,5927,263,394,295
rem_393,rem,pix2pix,LIDC-IDRI-0688,30303,270,248,168
rem_394,rem,pix2pix,LIDC-IDRI-0698,31323,129,306,150
rem_395,rem,pix2pix,LIDC-IDRI-0698,31323,139,278,252
rem_404,rem,pix2pix,LIDC-IDRI-0715,30972,42,335,310
rem_408,rem,pix2pix,LIDC-IDRI-0732,3000041,38,309,163
rem_411,rem,pix2pix,LIDC-IDRI-0741,5470,94,319,337
rem_417,rem,pix2pix,LIDC-IDRI-0752,2,72,207,325
rem_426,rem,pix2pix,LIDC-IDRI-0770,3000634,248,366,305
rem_431,rem,pix2pix,LIDC-IDRI-0776,3000632,201,287,302
rem_435,rem,pix2pix,LIDC-IDRI-0785,2,117,185,300
rem_449,rem,pix2pix,LIDC-IDRI-0837,32214,216,200,397
rem_450,rem,pix2pix,LIDC-IDRI-0838,30360,366,402,336
rem_454,rem,pix2pix,LIDC-IDRI-0849,30898,155,262,305
rem_46,rem,pix2pix,LIDC-IDRI-0051,3000609,54,192,164
rem_460,rem,pix2pix,LIDC-IDRI-0860,3000282,34,306,328
rem_464,rem,pix2pix,LIDC-IDRI-0875,30034,47,331,156
rem_469,rem,pix2pix,LIDC-IDRI-0888,30015,115,350,180
rem_484,rem,pix2pix,LIDC-IDRI-0913,30020,80,324,125
rem_485,rem,pix2pix,LIDC-IDRI-0919,2,175,313,369
rem_493,rem,pix2pix,LIDC-IDRI-0936,2,94,193,372
rem_495,rem,pix2pix,LIDC-IDRI-0938,2,143,161,347
rem_513,rem,pix2pix,LIDC-IDRI-0973,3000017,130,283,38
rem_52,rem,pix2pix,LIDC-IDRI-0056,3000535,165,304,305
rem_523,rem,pix2pix,LIDC-IDRI-0994,31319,163,363,152
rem_530,rem,pix2pix,LIDC-IDRI-1003,3000023,57,202,311
rem_54,rem,pix2pix,LIDC-IDRI-0060,3000575,52,234,398
rem_545,rem,pix2pix,LIDC-IDRI-0016,3000580,61,239,425
rem_548,rem,pix2pix,LIDC-IDRI-0018,3000550,19,310,364
rem_55,rem,pix2pix,LIDC-IDRI-0060,3000575,20,246,172
rem_550,rem,pix2pix,LIDC-IDRI-0021,3000570,88,360,352
rem_555,rem,pix2pix,LIDC-IDRI-0027,3000614,57,282,358
rem_556,rem,pix2pix,LIDC-IDRI-0031,3000608,21,316,348
rem_558,rem,pix2pix,LIDC-IDRI-0033,3000546,29,334,280
rem_565,rem,pix2pix,LIDC-IDRI-0044,3000571,97,380,146
rem_570,rem,pix2pix,LIDC-IDRI-0045,3000547,51,202,302
rem_574,rem,pix2pix,LIDC-IDRI-0047,3000552,57,284,142
rem_583,rem,pix2pix,LIDC-IDRI-0055,3000581,19,290,186
rem_587,rem,pix2pix,LIDC-IDRI-0060,3000575,53,234,398
rem_59,rem,pix2pix,LIDC-IDRI-0061,3000560,35,298,286
rem_595,rem,pix2pix,LIDC-IDRI-0066,5576,151,355,194
rem_60,rem,pix2pix,LIDC-IDRI-0063,3000555,66,333,187
rem_601,rem,pix2pix,LIDC-IDRI-0073,3000698,76,330,306
rem_618,rem,pix2pix,LIDC-IDRI-0108,3000699,100,180,140
inj_1013,inj,pix2pix,LIDC-IDRI-0543,30006,131,310,436
inj_102,inj,pix2pix,LIDC-IDRI-0049,3000627,63,180,350
inj_1027,inj,pix2pix,LIDC-IDRI-0553,32228,102,197,171
inj_1033,inj,pix2pix,LIDC-IDRI-0557,1854,113,359,122
inj_104,inj,pix2pix,LIDC-IDRI-0049,3000627,72,277,431
inj_1040,inj,pix2pix,LIDC-IDRI-0563,3000053,84,190,77
inj_1047,inj,pix2pix,LIDC-IDRI-0566,3000008,92,414,191
inj_1051,inj,pix2pix,LIDC-IDRI-0568,31261,125,268,109
inj_1066,inj,pix2pix,LIDC-IDRI-0580,30811,92,189,183
inj_1071,inj,pix2pix,LIDC-IDRI-0582,1438,280,437,184
inj_1084,inj,pix2pix,LIDC-IDRI-0583,30077,98,245,416
inj_1085,inj,pix2pix,LIDC-IDRI-0583,30077,188,231,78
inj_1086,inj,pix2pix,LIDC-IDRI-0583,30077,90,253,104
inj_1092,inj,pix2pix,LIDC-IDRI-0583,30077,198,218,137
inj_1094,inj,pix2pix,LIDC-IDRI-0583,30077,153,389,225
inj_1097,inj,pix2pix,LIDC-IDRI-0583,30077,209,339,440
inj_11,inj,pix2pix,LIDC-IDRI-0009,3000538,153,339,207
inj_1104,inj,pix2pix,LIDC-IDRI-0587,30058,64,313,391
inj_1123,inj,pix2pix,LIDC-IDRI-0599,1996,238,441,339
inj_1125,inj,pix2pix,LIDC-IDRI-0601,30047,220,366,299
inj_1128,inj,pix2pix,LIDC-IDRI-0602,30048,71,227,386
inj_1131,inj,pix2pix,LIDC-IDRI-0604,30780,229,284,105
inj_1137,inj,pix2pix,LIDC-IDRI-0605,31058,102,255,448
inj_1138,inj,pix2pix,LIDC-IDRI-0605,31058,73,234,403
inj_1145,inj,pix2pix,LIDC-IDRI-0608,30022,123,222,167
inj_1152,inj,pix2pix,LIDC-IDRI-0613,30052,231,299,64
inj_1153,inj,pix2pix,LIDC-IDRI-0614,30983,172,220,421
inj_1154,inj,pix2pix,LIDC-IDRI-0615,30885,140,232,89
inj_1155,inj,pix2pix,LIDC-IDRI-0615,30885,107,284,157
inj_1166,inj,pix2pix,LIDC-IDRI-0624,30071,211,252,70
inj_1171,inj,pix2pix,LIDC-IDRI-0624,30071,170,196,108
inj_1173,inj,pix2pix,LIDC-IDRI-0625,1560,153,345,454
inj_1185,inj,pix2pix,LIDC-IDRI-0631,1465,258,356,112
inj_1189,inj,pix2pix,LIDC-IDRI-0634,3000025,99,384,389
inj_1199,inj,pix2pix,LIDC-IDRI-0637,1731,239,171,148
inj_120,inj,pix2pix,LIDC-IDRI-0056,3000535,127,301,154
inj_1205,inj,pix2pix,LIDC-IDRI-0638,31045,69,178,144
inj_1208,inj,pix2pix,LIDC-IDRI-0639,30748,107,356,145
inj_1213,inj,pix2pix,LIDC-IDRI-0641,31163,63,254,86
inj_1215,inj,pix2pix,LIDC-IDRI-0641,31163,74,189,424
inj_1217,inj,pix2pix,LIDC-IDRI-0641,31163,109,388,187
inj_1244,inj,pix2pix,LIDC-IDRI-0651,30041,333,177,66
inj_1251,inj,pix2pix,LIDC-IDRI-0655,1326,349,274,47
inj_126,inj,pix2pix,LIDC-IDRI-0063,3000555,73,312,127
inj_1261,inj,pix2pix,LIDC-IDRI-0660,2,105,366,410
inj_1262,inj,pix2pix,LIDC-IDRI-0660,2,55,267,103
inj_1263,inj,pix2pix,LIDC-IDRI-0660,2,148,415,319
inj_1265,inj,pix2pix,LIDC-IDRI-0661,2,161,273,432
inj_1276,inj,pix2pix,LIDC-IDRI-0663,30817,181,357,220
inj_1277,inj,pix2pix,LIDC-IDRI-0663,30817,58,274,367
inj_1279,inj,pix2pix,LIDC-IDRI-0669,30814,78,249,138
inj_1282,inj,pix2pix,LIDC-IDRI-0671,2,50,200,176
inj_1284,inj,pix2pix,LIDC-IDRI-0671,2,47,209,381
inj_1294,inj,pix2pix,LIDC-IDRI-0674,3000673,211,391,306
inj_1295,inj,pix2pix,LIDC-IDRI-0674,3000673,244,304,476
inj_1303,inj,pix2pix,LIDC-IDRI-0684,30834,351,357,432
inj_1305,inj,pix2pix,LIDC-IDRI-0686,2,150,179,181
inj_1315,inj,pix2pix,LIDC-IDRI-0686,2,55,249,150
inj_132,inj,pix2pix,LIDC-IDRI-0067,3000708,71,318,423
inj_1345,inj,pix2pix,LIDC-IDRI-0702,30348,180,216,388
inj_1347,inj,pix2pix,LIDC-IDRI-0702,30348,79,289,169
inj_1367,inj,pix2pix,LIDC-IDRI-0712,3000042,153,278,458
inj_1368,inj,pix2pix,LIDC-IDRI-0712,3000042,127,250,468
inj_1374,inj,pix2pix,LIDC-IDRI-0717,1644,207,298,413
inj_1378,inj,pix2pix,LIDC-IDRI-0720,30064,132,251,174
inj_139,inj,pix2pix,LIDC-IDRI-0070,3000667,49,213,186
inj_1394,inj,pix2pix,LIDC-IDRI-0727,30725,147,377,177
inj_1396,inj,pix2pix,LIDC-IDRI-0729,3000680,163,282,390
inj_1401,inj,pix2pix,LIDC-IDRI-0733,1555,254,155,106
inj_1407,inj,pix2pix,LIDC-IDRI-0735,30072,146,141,96
inj_1412,inj,pix2pix,LIDC-IDRI-0740,3000291,91,363,134
inj_1413,inj,pix2pix,LIDC-IDRI-0740,3000291,45,241,128
inj_1414,inj,pix2pix,LIDC-IDRI-0741,5470,99,249,146
inj_1417,inj,pix2pix,LIDC-IDRI-0741,5470,103,251,180
inj_142,inj,pix2pix,LIDC-IDRI-0073,3000698,69,371,329
inj_1423,inj,pix2pix,LIDC-IDRI-0742,30031,86,285,123
inj_1425,inj,pix2pix,LIDC-IDRI-0742,30031,154,311,84
inj_1427,inj,pix2pix,LIDC-IDRI-0742,30031,208,335,67
inj_1430,inj,pix2pix,LIDC-IDRI-0742,30031,113,328,94
inj_1433,inj,pix2pix,LIDC-IDRI-0743,3000027,32,307,418
inj_1435,inj,pix2pix,LIDC-IDRI-0744,3906,333,357,110
inj_1441,inj,pix2pix,LIDC-IDRI-0748,31031,84,177,423
inj_1445,inj,pix2pix,LIDC-IDRI-0748,31031,93,277,105
inj_145,inj,pix2pix,LIDC-IDRI-0076,3000734,166,294,93
inj_1458,inj,pix2pix,LIDC-IDRI-0754,2,60,405,314
inj_1463,inj,pix2pix,LIDC-IDRI-0757,31042,102,229,194
inj_1465,inj,pix2pix,LIDC-IDRI-0759,2,94,126,149
inj_1472,inj,pix2pix,LIDC-IDRI-0761,3000674,152,359,316
inj_1473,inj,pix2pix,LIDC-IDRI-0762,2,166,273,66
inj_1481,inj,pix2pix,LIDC-IDRI-0762,2,164,316,447
inj_1482,inj,pix2pix,LIDC-IDRI-0763,30067,151,190,136
inj_1490,inj,pix2pix,LIDC-IDRI-0770,3000634,148,440,340
inj_15,inj,pix2pix,LIDC-IDRI-0011,3000559,67,335,311
inj_1508,inj,pix2pix,LIDC-IDRI-0775,3000664,126,380,221
inj_1513,inj,pix2pix,LIDC-IDRI-0776,3000632,188,328,78
inj_1531,inj,pix2pix,LIDC-IDRI-0785,2,122,211,319
inj_1534,inj,pix2pix,LIDC-IDRI-0785,2,131,171,170
inj_1550,inj,pix2pix,LIDC-IDRI-0795,30080,73,296,141
inj_1557,inj,pix2pix,LIDC-IDRI-0801,1545,43,358,136
inj_1559,inj,pix2pix,LIDC-IDRI-0801,1545,159,367,406
inj_1569,inj,pix2pix,LIDC-IDRI-0806,30476,89,309,420
inj_1573,inj,pix2pix,LIDC-IDRI-0806,30476,367,359,67
inj_1579,inj,pix2pix,LIDC-IDRI-0807,1775,418,403,426
inj_1585,inj,pix2pix,LIDC-IDRI-0810,30307,77,303,146
inj_1595,inj,pix2pix,LIDC-IDRI-0818,2,19,327,216
inj_1599,inj,pix2pix,LIDC-IDRI-0820,2,146,246,190
inj_1608,inj,pix2pix,LIDC-IDRI-0822,30035,115,187,147
inj_161,inj,pix2pix,LIDC-IDRI-0088,4,167,378,395
inj_1616,inj,pix2pix,LIDC-IDRI-0825,3000659,157,414,359
inj_1618,inj,pix2pix,LIDC-IDRI-0826,30316,122,333,166
inj_162,inj,pix2pix,LIDC-IDRI-0088,4,87,277,160
inj_1622,inj,pix2pix,LIDC-IDRI-0827,31050,186,369,112
inj_1647,inj,pix2pix,LIDC-IDRI-0843,1460,137,355,234
inj_1653,inj,pix2pix,LIDC-IDRI-0844,30825,133,278,327
inj_1656,inj,pix2pix,LIDC-IDRI-0845,1624,212,157,122
inj_1674,inj,pix2pix,LIDC-IDRI-0854,31227,267,183,87
inj_1677,inj,pix2pix,LIDC-IDRI-0854,31227,309,168,91
inj_171,inj,pix2pix,LIDC-IDRI-0092,3000774,42,294,178
inj_1711,inj,pix2pix,LIDC-IDRI-0863,3776,186,244,142
inj_1712,inj,pix2pix,LIDC-IDRI-0863,3776,236,213,80
inj_1729,inj,pix2pix,LIDC-IDRI-0869,30060,175,258,177
inj_173,inj,pix2pix,LIDC-IDRI-0093,3000688,69,361,206
inj_1733,inj,pix2pix,LIDC-IDRI-0870,3000022,98,410,213
inj_1734,inj,pix2pix,LIDC-IDRI-0870,3000022,123,272,146
inj_1735,inj,pix2pix,LIDC-IDRI-0870,3000022,138,351,317
inj_1738,inj,pix2pix,LIDC-IDRI-0870,3000022,79,411,175
inj_174,inj,pix2pix,LIDC-IDRI-0095,5610,141,175,406
inj_175,inj,pix2pix,LIDC-IDRI-0099,3000655,114,291,159
inj_1759,inj,pix2pix,LIDC-IDRI-0879,3000647,124,181,110
inj_1772,inj,pix2pix,LIDC-IDRI-0884,2,55,287,224
inj_1775,inj,pix2pix,LIDC-IDRI-0890,2,173,269,442
inj_1786,inj,pix2pix,LIDC-IDRI-0895,30754,61,289,204
inj_1787,inj,pix2pix,LIDC-IDRI-0896,3000057,30,298,384
inj_1790,inj,pix2pix,LIDC-IDRI-0898,30046,103,253,84
inj_1793,inj,pix2pix,LIDC-IDRI-0902,32242,212,155,154
inj_180,inj,pix2pix,LIDC-IDRI-0102,3000670,100,343,443
inj_1801,inj,pix2pix,LIDC-IDRI-0909,30707,261,230,206
inj_1805,inj,pix2pix,LIDC-IDRI-0912,30074,182,402,139
inj_1809,inj,pix2pix,LIDC-IDRI-0913,30020,123,259,123
inj_1838,inj,pix2pix,LIDC-IDRI-0933,3000290,83,127,421
inj_1840,inj,pix2pix,LIDC-IDRI-0933,3000290,89,190,100
inj_1841,inj,pix2pix,LIDC-IDRI-0933,3000290,128,315,425
inj_1849,inj,pix2pix,LIDC-IDRI-0941,32210,306,312,67
inj_1850,inj,pix2pix,LIDC-IDRI-0942,30063,92,297,129
inj_1854,inj,pix2pix,LIDC-IDRI-0947,31224,224,188,133
inj_1855,inj,pix2pix,LIDC-IDRI-0947,31224,268,274,106
inj_1862,inj,pix2pix,LIDC-IDRI-0950,2,61,340,110
inj_1864,inj,pix2pix,LIDC-IDRI-0951,30043,161,229,58
inj_1868,inj,pix2pix,LIDC-IDRI-0953,30291,144,306,109
inj_1886,inj,pix2pix,LIDC-IDRI-0966,3000280,91,319,207
inj_1887,inj,pix2pix,LIDC-IDRI-0966,3000280,104,185,453
inj_1906,inj,pix2pix,LIDC-IDRI-0981,30480,52,330,200
inj_191,inj,pix2pix,LIDC-IDRI-0106,3115,78,234,103
inj_1913,inj,pix2pix,LIDC-IDRI-0985,4739,255,315,58
inj_1917,inj,pix2pix,LIDC-IDRI-0987,30328,200,157,148
inj_1924,inj,pix2pix,LIDC-IDRI-0994,31319,371,220,461
inj_1950,inj,pix2pix,LIDC-IDRI-1003,3000023,30,347,177
inj_196,inj,pix2pix,LIDC-IDRI-0111,3000705,20,259,334
inj_1960,inj,pix2pix,LIDC-IDRI-1005,3000657,181,294,81
inj_1962,inj,pix2pix,LIDC-IDRI-1005,3000657,121,187,107
inj_1964,inj,pix2pix,LIDC-IDRI-1005,3000657,118,196,91
inj_1965,inj,pix2pix,LIDC-IDRI-1006,30038,231,238,110
inj_197,inj,pix2pix,LIDC-IDRI-0113,3000691,104,321,350
inj_1976,inj,pix2pix,LIDC-IDRI-0004,3000534,166,318,137
inj_1977,inj,pix2pix,LIDC-IDRI-0005,3000548,54,402,308
inj_1979,inj,pix2pix,LIDC-IDRI-0005,3000548,46,372,402
inj_199,inj,pix2pix,LIDC-IDRI-0118,4,108,250,384
inj_1999,inj,pix2pix,LIDC-IDRI-0012,3000561,50,189,330
inj_2,inj,pix2pix,LIDC-IDRI-0005,3000548,53,412,318
inj_200,inj,pix2pix,LIDC-IDRI-0118,4,123,280,397
inj_2001,inj,pix2pix,LIDC-IDRI-0012,3000561,51,183,356
inj_2005,inj,pix2pix,LIDC-IDRI-0012,3000561,84,200,130
inj_2008,inj,pix2pix,LIDC-IDRI-0012,3000561,63,166,153
inj_2018,inj,pix2pix,LIDC-IDRI-0024,3000557,82,129,360
inj_2019,inj,pix2pix,LIDC-IDRI-0024,3000557,47,359,326
inj_2020,inj,pix2pix,LIDC-IDRI-0025,3000524,42,295,190
inj_2025,inj,pix2pix,LIDC-IDRI-0027,3000614,16,288,153
inj_2026,inj,pix2pix,LIDC-IDRI-0027,3000614,51,360,286
inj_2030,inj,pix2pix,LIDC-IDRI-0031,3000608,21,351,181
inj_2035,inj,pix2pix,LIDC-IDRI-0035,3000582,19,335,294
inj_2037,inj,pix2pix,LIDC-IDRI-0037,3000573,35,358,372
inj_2045,inj,pix2pix,LIDC-IDRI-0040,3000578,88,427,165
inj_2048,inj,pix2pix,LIDC-IDRI-0041,3000568,94,374,315
inj_2049,inj,pix2pix,LIDC-IDRI-0041,3000568,26,377,308
inj_2063,inj,pix2pix,LIDC-IDRI-0045,3000547,72,323,80
inj_2064,inj,pix2pix,LIDC-IDRI-0045,3000547,63,226,204
inj_2076,inj,pix2pix,LIDC-IDRI-0049,3000627,66,360,173
inj_2077,inj,pix2pix,LIDC-IDRI-0049,3000627,64,170,340
inj_2079,inj,pix2pix,LIDC-IDRI-0049,3000627,73,267,421
inj_2083,inj,pix2pix,LIDC-IDRI-0049,3000627,82,139,350
inj_2084,inj,pix2pix,LIDC-IDRI-0049,3000627,67,362,338
inj_2088,inj,pix2pix,LIDC-IDRI-0051,3000609,93,286,96
inj_209,inj,pix2pix,LIDC-IDRI-0124,3,29,326,186
inj_2091,inj,pix2pix,LIDC-IDRI-0055,3000581,18,278,308
inj_2096,inj,pix2pix,LIDC-IDRI-0056,3000535,73,272,358
inj_2102,inj,pix2pix,LIDC-IDRI-0063,3000555,28,277,128
inj_2110,inj,pix2pix,LIDC-IDRI-0068,4,143,337,319
inj_2112,inj,pix2pix,LIDC-IDRI-0068,4,112,211,407
inj_2113,inj,pix2pix,LIDC-IDRI-0069,3079,85,334,221
inj_2114,inj,pix2pix,LIDC-IDRI-0070,3000667,50,203,176
inj_212,inj,pix2pix,LIDC-IDRI-0124,3,36,221,377
inj_2122,inj,pix2pix,LIDC-IDRI-0077,3000706,23,274,377
inj_2130,inj,pix2pix,LIDC-IDRI-0084,3211,111,286,437
inj_2131,inj,pix2pix,LIDC-IDRI-0084,3211,52,296,84
inj_2137,inj,pix2pix,LIDC-IDRI-0088,4,88,267,150
inj_2139,inj,pix2pix,LIDC-IDRI-0090,3,34,279,114
inj_2140,inj,pix2pix,LIDC-IDRI-0091,2,139,221,388
inj_2142,inj,pix2pix,LIDC-IDRI-0091,2,45,316,190
inj_2144,inj,pix2pix,LIDC-IDRI-0092,3000774,30,255,343
inj_2163,inj,pix2pix,LIDC-IDRI-0106,3115,80,183,137
inj_2172,inj,pix2pix,LIDC-IDRI-0113,3000691,105,311,340
inj_2173,inj,pix2pix,LIDC-IDRI-0116,3000700,49,293,353
inj_2174,inj,pix2pix,LIDC-IDRI-0118,4,109,240,374
inj_2179,inj,pix2pix,LIDC-IDRI-0118,4,196,329,200
inj_2184,inj,pix2pix,LIDC-IDRI-0124,3,30,316,176
inj_219,inj,pix2pix,LIDC-IDRI-0124,3,31,314,347
inj_2195,inj,pix2pix,LIDC-IDRI-0124,3,43,299,198
inj_2205,inj,pix2pix,LIDC-IDRI-0129,2,135,210,199
inj_2210,inj,pix2pix,LIDC-IDRI-0129,2,193,296,304
inj_2217,inj,pix2pix,LIDC-IDRI-0129,2,127,359,351
inj_2245,inj,pix2pix,LIDC-IDRI-0141,5606,161,174,95
inj_2246,inj,pix2pix,LIDC-IDRI-0141,5606,157,178,108
inj_2250,inj,pix2pix,LIDC-IDRI-0142,5593,86,196,354
inj_2256,inj,pix2pix,LIDC-IDRI-0147,3313,96,383,110
inj_2258,inj,pix2pix,LIDC-IDRI-0147,3313,86,399,137
inj_226,inj,pix2pix,LIDC-IDRI-0126,3000639,40,217,365
inj_2281,inj,pix2pix,LIDC-IDRI-0160,3,90,310,114
inj_2287,inj,pix2pix,LIDC-IDRI-0164,2,133,280,390
inj_2290,inj,pix2pix,LIDC-IDRI-0164,2,69,242,334
inj_2291,inj,pix2pix,LIDC-IDRI-0164,2,126,337,325
inj_2298,inj,pix2pix,LIDC-IDRI-0168,2,167,224,114
inj_2303,inj,pix2pix,LIDC-IDRI-0171,3,47,228,369
inj_2305,inj,pix2pix,LIDC-IDRI-0171,3,25,337,186
inj_2314,inj,pix2pix,LIDC-IDRI-0179,2,54,269,128
inj_232,inj,pix2pix,LIDC-IDRI-0129,2,127,342,217
inj_2320,inj,pix2pix,LIDC-IDRI-0179,2,21,292,221
inj_2323,inj,pix2pix,LIDC-IDRI-0181,3,61,368,382
inj_2332,inj,pix2pix,LIDC-IDRI-0185,8,100,297,105
inj_2336,inj,pix2pix,LIDC-IDRI-0187,2,48,327,143
inj_2338,inj,pix2pix,LIDC-IDRI-0188,4,54,197,155
inj_2341,inj,pix2pix,LIDC-IDRI-0188,4,47,349,353
inj_2352,inj,pix2pix,LIDC-IDRI-0193,3,53,158,167
inj_2353,inj,pix2pix,LIDC-IDRI-0198,2,104,292,93
inj_2354,inj,pix2pix,LIDC-IDRI-0199,2,87,190,386
inj_2356,inj,pix2pix,LIDC-IDRI-0199,2,150,362,326
inj_2359,inj,pix2pix,LIDC-IDRI-0201,4,96,330,298
inj_2363,inj,pix2pix,LIDC-IDRI-0201,4,76,345,179
inj_2366,inj,pix2pix,LIDC-IDRI-0202,4,71,302,69
inj_2367,inj,pix2pix,LIDC-IDRI-0203,4,107,328,304
inj_237,inj,pix2pix,LIDC-IDRI-0129,2,158,183,413
inj_238,inj,pix2pix,LIDC-IDRI-0129,2,172,177,183
inj_2380,inj,pix2pix,LIDC-IDRI-0215,100,115,355,378
inj_2382,inj,pix2pix,LIDC-IDRI-0216,5,55,280,106
inj_2384,inj,pix2pix,LIDC-IDRI-0222,4,55,321,134
inj_2394,inj,pix2pix,LIDC-IDRI-0232,3,80,233,198
inj_240,inj,pix2pix,LIDC-IDRI-0129,2,140,312,251
inj_2408,inj,pix2pix,LIDC-IDRI-0241,4,199,338,76
inj_2434,inj,pix2pix,LIDC-IDRI-0273,2,75,252,86
inj_2435,inj,pix2pix,LIDC-IDRI-0273,2,87,290,124
inj_2448,inj,pix2pix,LIDC-IDRI-0285,4,72,366,377
inj_2460,inj,pix2pix,LIDC-IDRI-0292,30796,301,342,408
inj_2464,inj,pix2pix,LIDC-IDRI-0298,3000663,51,335,173
inj_2465,inj,pix2pix,LIDC-IDRI-0298,3000663,41,237,193
inj_2467,inj,pix2pix,LIDC-IDRI-0298,3000663,79,317,287
inj_2474,inj,pix2pix,LIDC-IDRI-0299,31061,102,293,217
inj_2475,inj,pix2pix,LIDC-IDRI-0300,3000658,199,149,76
inj_2479,inj,pix2pix,LIDC-IDRI-0305,2,110,353,104
inj_2483,inj,pix2pix,LIDC-IDRI-0309,3000284,117,122,370
inj_2484,inj,pix2pix,LIDC-IDRI-0309,3000284,14,261,376
inj_2485,inj,pix2pix,LIDC-IDRI-0309,3000284,36,202,124
inj_2503,inj,pix2pix,LIDC-IDRI-0320,3000044,137,241,463
inj_275,inj,pix2pix,LIDC-IDRI-0142,5593,85,206,364
inj_279,inj,pix2pix,LIDC-IDRI-0145,3000668,87,358,186
inj_281,inj,pix2pix,LIDC-IDRI-0147,3313,95,393,120
inj_284,inj,pix2pix,LIDC-IDRI-0147,3313,99,323,77
inj_291,inj,pix2pix,LIDC-IDRI-0149,4,51,292,381
inj_299,inj,pix2pix,LIDC-IDRI-0157,3000697,78,316,418
inj_302,inj,pix2pix,LIDC-IDRI-0158,3000737,122,265,113
inj_303,inj,pix2pix,LIDC-IDRI-0158,3000737,113,298,288
inj_306,inj,pix2pix,LIDC-IDRI-0160,3,89,320,124
inj_309,inj,pix2pix,LIDC-IDRI-0161,2,212,373,170
inj_310,inj,pix2pix,LIDC-IDRI-0162,2,59,251,425
inj_315,inj,pix2pix,LIDC-IDRI-0164,2,68,252,344
inj_316,inj,pix2pix,LIDC-IDRI-0164,2,125,347,335
inj_319,inj,pix2pix,LIDC-IDRI-0167,2,83,180,75
inj_321,inj,pix2pix,LIDC-IDRI-0167,2,29,273,387
inj_33,inj,pix2pix,LIDC-IDRI-0012,3000561,62,176,163
inj_331,inj,pix2pix,LIDC-IDRI-0173,3,69,359,89
inj_337,inj,pix2pix,LIDC-IDRI-0179,2,23,291,207
inj_34,inj,pix2pix,LIDC-IDRI-0013,3000551,87,298,318
inj_342,inj,pix2pix,LIDC-IDRI-0179,2,37,343,309
inj_346,inj,pix2pix,LIDC-IDRI-0180,2,51,255,180
inj_351,inj,pix2pix,LIDC-IDRI-0183,3,44,280,385
inj_358,inj,pix2pix,LIDC-IDRI-0186,3,29,213,145
inj_360,inj,pix2pix,LIDC-IDRI-0187,2,62,190,338
inj_365,inj,pix2pix,LIDC-IDRI-0188,4,22,397,321
inj_367,inj,pix2pix,LIDC-IDRI-0188,4,38,357,372
inj_37,inj,pix2pix,LIDC-IDRI-0016,3000580,51,347,435
inj_385,inj,pix2pix,LIDC-IDRI-0201,4,51,291,414
inj_386,inj,pix2pix,LIDC-IDRI-0201,4,37,339,316
inj_390,inj,pix2pix,LIDC-IDRI-0201,4,64,240,406
inj_392,inj,pix2pix,LIDC-IDRI-0203,4,106,338,314
inj_394,inj,pix2pix,LIDC-IDRI-0206,102,35,278,203
inj_4,inj,pix2pix,LIDC-IDRI-0005,3000548,45,382,412
inj_404,inj,pix2pix,LIDC-IDRI-0215,100,140,350,400
inj_405,inj,pix2pix,LIDC-IDRI-0215,100,114,365,388
inj_424,inj,pix2pix,LIDC-IDRI-0236,2,70,315,255
inj_431,inj,pix2pix,LIDC-IDRI-0241,4,197,379,351
inj_432,inj,pix2pix,LIDC-IDRI-0241,4,193,212,84
inj_436,inj,pix2pix,LIDC-IDRI-0244,2,63,210,396
inj_44,inj,pix2pix,LIDC-IDRI-0024,3000557,46,369,336
inj_442,inj,pix2pix,LIDC-IDRI-0254,4,62,207,139
inj_444,inj,pix2pix,LIDC-IDRI-0254,4,69,385,428
inj_448,inj,pix2pix,LIDC-IDRI-0256,4,84,399,211
inj_452,inj,pix2pix,LIDC-IDRI-0264,2,165,369,305
inj_454,inj,pix2pix,LIDC-IDRI-0268,4,49,172,198
inj_465,inj,pix2pix,LIDC-IDRI-0280,2,44,293,132
inj_467,inj,pix2pix,LIDC-IDRI-0282,2,50,347,394
inj_47,inj,pix2pix,LIDC-IDRI-0026,3000519,96,200,390
inj_473,inj,pix2pix,LIDC-IDRI-0285,4,71,376,387
inj_480,inj,pix2pix,LIDC-IDRI-0289,4,89,318,363
inj_482,inj,pix2pix,LIDC-IDRI-0290,2,44,318,385
inj_488,inj,pix2pix,LIDC-IDRI-0297,1530,351,405,338
inj_490,inj,pix2pix,LIDC-IDRI-0298,3000663,40,247,203
inj_491,inj,pix2pix,LIDC-IDRI-0298,3000663,57,292,233
inj_504,inj,pix2pix,LIDC-IDRI-0305,2,109,363,114
inj_509,inj,pix2pix,LIDC-IDRI-0309,3000284,13,271,386
